Timestamp,StationID,StationType,Metric,Value,ObjectID
25.571,270,Vehicle,ChannelLoad,0.01848,0
25.5727,2347,Vehicle,ChannelLoad,0.01912,0
25.5727,2347,Vehicle,ChannelLoad,0.01912,0
25.5735,787,Vehicle,TX_Throughput,4560,0
25.5735,787,Vehicle,TX_ObjectCount,0,0
25.5777,4439,Vehicle,ChannelLoad,0.03472,0
25.5777,4439,Vehicle,ChannelLoad,0.03472,0
25.5777,2420,Vehicle,ChannelLoad,0.01904,0
25.5777,2420,Vehicle,ChannelLoad,0.01904,0
25.5781,2495,RSU,TX_Throughput,8080,0
25.5781,2495,RSU,TX_ObjectCount,2,0
25.5782,3095,Vehicle,TX_Throughput,4560,0
25.5782,3095,Vehicle,TX_ObjectCount,0,0
25.5794,3392,Vehicle,TX_Throughput,4021.71,0
25.5794,3392,Vehicle,TX_ObjectCount,1,0
25.58,4512,Vehicle,ChannelLoad,0.03072,0
25.58,4512,Vehicle,ChannelLoad,0.03072,0
25.5816,1311,RSU,TX_Throughput,5280,0
25.5816,1311,RSU,TX_ObjectCount,1,0
25.5817,1089,RSU,TX_Throughput,13680,0
25.5817,1089,RSU,TX_ObjectCount,4,0
25.5824,4212,Vehicle,TX_Throughput,3612.97,0
25.5824,4212,Vehicle,TX_ObjectCount,0,0
25.5831,343,Vehicle,ChannelLoad,0.0288,0
25.5831,343,Vehicle,ChannelLoad,0.0288,0
25.5832,1458,RSU,ChannelLoad,0.0476,0
25.5832,1458,RSU,ChannelLoad,0.0476,0
25.5844,3319,Vehicle,ChannelLoad,0.0352,0
25.5844,3319,Vehicle,ChannelLoad,0.0352,0
25.5855,3541,RSU,TX_Throughput,1108.44,0
25.5855,3541,RSU,TX_ObjectCount,0,0
25.5857,2126,RSU,TX_Throughput,8080,0
25.5857,2126,RSU,TX_ObjectCount,2,0
25.5863,1532,Vehicle,ChannelLoad,0.03512,0
25.5863,1532,Vehicle,ChannelLoad,0.03512,0
25.5863,107,Vehicle,TX_Throughput,4560,0
25.5863,107,Vehicle,TX_ObjectCount,0,0
25.5865,3392,Vehicle,ChannelLoad,0.01312,0
25.5865,3392,Vehicle,ChannelLoad,0.01312,0
25.5871,416,Vehicle,ChannelLoad,0.01968,0
25.5871,416,Vehicle,ChannelLoad,0.01968,0
25.5873,2200,Vehicle,TX_Throughput,4560,0
25.5873,2200,Vehicle,TX_ObjectCount,0,0
25.5885,2495,RSU,ChannelLoad,0.04384,0
25.5885,2495,RSU,ChannelLoad,0.04384,0
25.5894,2569,RSU,ChannelLoad,0.0392,0
25.5894,2569,RSU,ChannelLoad,0.0392,0
25.592,3619,Vehicle,TX_Throughput,2571.44,0
25.592,3619,Vehicle,TX_ObjectCount,0,0
25.5932,1532,Vehicle,TX_Throughput,7760,0
25.5932,1532,Vehicle,TX_ObjectCount,1,0
25.5939,489,Vehicle,ChannelLoad,0.0132,0
25.5939,489,Vehicle,ChannelLoad,0.0132,0
25.5941,1014,Vehicle,TX_Throughput,4560,0
25.5941,1014,Vehicle,TX_ObjectCount,0,0
25.5961,3467,RSU,ChannelLoad,0.03512,0
25.5961,3467,RSU,ChannelLoad,0.03512,0
25.5961,562,Vehicle,ChannelLoad,0.03344,0
25.5961,562,Vehicle,ChannelLoad,0.03344,0
25.5966,1605,Vehicle,ChannelLoad,0.01856,0
25.5966,1605,Vehicle,ChannelLoad,0.01856,0
25.597,2649,Vehicle,TX_Throughput,4560,0
25.597,2649,Vehicle,TX_ObjectCount,0,0
25.5972,1458,RSU,TX_Throughput,2080,0
25.5972,1458,RSU,TX_ObjectCount,0,0
25.5978,3541,RSU,ChannelLoad,0.02728,0
25.5978,3541,RSU,ChannelLoad,0.02728,0
25.5981,2347,Vehicle,TX_Throughput,7760,0
25.5981,2347,Vehicle,TX_ObjectCount,1,0
25.6017,1828,Vehicle,TX_Throughput,7760,0
25.6017,1828,Vehicle,TX_ObjectCount,1,0
25.602,639,Vehicle,ChannelLoad,0.02888,0
25.602,639,Vehicle,ChannelLoad,0.02888,0
25.6025,3467,RSU,TX_Throughput,5280,0
25.6025,3467,RSU,TX_ObjectCount,1,0
25.6038,3168,Vehicle,TX_Throughput,4560,0
25.6038,3168,Vehicle,TX_ObjectCount,0,0
25.6039,2799,Vehicle,TX_Throughput,7760,0
25.6039,2799,Vehicle,TX_ObjectCount,1,0
25.6047,29,RSU,ChannelLoad,0.04776,0
25.6047,29,RSU,ChannelLoad,0.04776,0
25.6053,3319,Vehicle,TX_Throughput,7760,0
25.6053,3319,Vehicle,TX_ObjectCount,1,0
25.6059,712,Vehicle,ChannelLoad,0.0188,0
25.6059,712,Vehicle,ChannelLoad,0.0188,0
25.6089,1678,Vehicle,ChannelLoad,0.01688,0
25.6089,1678,Vehicle,ChannelLoad,0.01688,0
25.6092,2874,Vehicle,TX_Throughput,4560,0
25.6092,2874,Vehicle,TX_ObjectCount,0,0
25.6105,270,Vehicle,TX_Throughput,4560,0
25.6105,270,Vehicle,TX_ObjectCount,0,0
25.6138,2724,Vehicle,TX_Throughput,4560,0
25.6138,2724,Vehicle,TX_ObjectCount,0,0
25.6147,3619,Vehicle,ChannelLoad,0.0228,0
25.6147,3619,Vehicle,ChannelLoad,0.0228,0
25.6151,712,Vehicle,TX_Throughput,10560,0
25.6151,712,Vehicle,TX_ObjectCount,2,0
25.6156,639,Vehicle,TX_Throughput,4560,0
25.6156,639,Vehicle,TX_ObjectCount,0,0
25.616,3020,Vehicle,TX_Throughput,4560,0
25.616,3020,Vehicle,TX_ObjectCount,0,0
25.6166,182,RSU,TX_Throughput,10880,0
25.6166,182,RSU,TX_ObjectCount,3,0
25.6168,1755,Vehicle,ChannelLoad,0.02672,0
25.6168,1755,Vehicle,ChannelLoad,0.02672,0
25.6171,862,Vehicle,TX_Throughput,7760,0
25.6171,862,Vehicle,TX_ObjectCount,1,0
25.6172,2649,Vehicle,ChannelLoad,0.01128,0
25.6172,2649,Vehicle,ChannelLoad,0.01128,0
25.6175,1901,RSU,TX_Throughput,5280,0
25.6175,1901,RSU,TX_ObjectCount,1,0
25.6183,787,Vehicle,ChannelLoad,0.02432,0
